,closed_at,created_at,issue_comments,issue_desc,issue_id
34,2019-06-01 21:55:10,2019-06-01 02:51:16,More intuitive dilated kernel size calculation,"When we dilate a kernel of size N by D we take N - 1 steps of size D and finally sample 1 more pixel , hence ( N - 1 ) * D + 1 . The math remains the same : size = filter_size + ( filter_size - 1 ) * ( dilation - 1 ) size = x + ( x - 1 ) * ( y - 1 ) size = x + ( x * y - x - y + 1 ) size = x * y - y + 1 size = ( x - 1 ) * y + 1 size = ( filter_size - 1 ) * dilation + 1 < ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12904.0
35,2019-06-01 21:51:55,2019-06-01 00:52:29,Adding CategoricalCrossentropy and SparseCategoricalCrossentropy Loss classes,< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Adding CategoricalCrossentropy and SparseCategoricalCrossentropy Loss classes # # # Related Issues n/a # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12903.0
36,2019-05-31 17:08:36,2019-05-29 21:19:49,"Adding MeanAbsoluteError , MeanAbsolutePercentageError , MeanSquaredLogarithmicError and BinaryCrossentropy loss classes .","< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Adding MeanAbsoluteError , MeanAbsolutePercentageError , MeanSquaredLogarithmicError and BinaryCrossentropy loss classes . # # # Related Issues n/a # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12894.0
37,2019-05-24 00:03:05,2019-05-23 06:17:25,"Adding Loss , LossFunctionWrapper , MeanSquaredError classes .","< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Adding Loss , LossFunctionWrapper , MeanSquaredError classes and test cases for testing MeanSquaredError loss class . These classes can not be used with Keras training yet . # # # Related Issues None # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12859.0
38,2019-05-23 18:24:44,2019-05-23 05:55:21,Refactor outdated official keras site doc .,< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Noticed some outdated source that has n't been updated in the site ReadMe Doc . # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12858.0
39,2019-05-28 21:40:29,2019-05-21 01:35:10,Sync Keras optimizer with tf.keras optimizer,"< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Changes : 1 ) epsilon has been removed from argument list , using default instead for future support of mixed precision . passing epsilon is still supported . 2 ) decay has been removed from argument list , for future support of learning rate decay objects . passing decay is still supported . 3 ) all lr has been changed to learning_rate . passing lr is still supported . 4 ) add initial_accumulator_value to Adagrad . 5 ) add momentum and centered to RMSprop . 6 ) Adam optimize wo n't have vhat if amsgrad is not present . set_weights is override to maintain backward compatibility . 7 ) Adadelta adds iterations to its weight list . set_weights is override to maintain backward compatibility . 8 ) Adagrad adds iterations to its weight list . set_weights is override to maintain backward compatibility . 9 ) RMSprop adds iterations to its weight list . set_weights is override to maintain backward compatibility . 10 ) Nadam changes default learning rate from 0.002 to 0.001 11 ) Adamax changes default learning rate from 0.002 to 0.001 12 ) Adadelta changes default learning rate from 1.0 to 0.001 13 ) Adagrad changes default learning rate from 0.01 to 0.001 # # # Related Issues # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ y ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12841.0
40,2019-05-23 18:35:41,2019-05-18 20:53:06,add cnn seq2seq example,< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Simple example of sequence-to-sequence using 1D CNNs and Attention . Very similar to lstm_seq2seq.py except the model definition and decoding part . # # # Related Issues # 11780 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12831.0
41,2019-09-11 21:37:03,2019-05-01 16:25:59,Complete the docs by adding data to multi-input/output example,< ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary Fixes # 12445 by adding data to the docs at [ this link ] ( https : //keras.io/getting-started/functional-api-guide/ # multi-input-and-multi-output-models ) by modifying [ here ] ( https : //github.com/keras-team/keras/blob/master/docs/templates/getting-started/functional-api-guide.md ) # # # Related Issues Refer # 12445 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12775.0
42,2019-05-23 23:56:51,2019-04-26 08:29:52,Fixed plot_model for expand_nested=True,# # # Summary Keras plot_model with This produces currently the following output ! [ model3 ] ( https : //user-images.githubusercontent.com/42428595/56793933-d180ec80-6815-11e9-9d09-e4f864b466bc.png ) With the fix of PR model is plotted properly as : ! [ model_new ] ( https : //user-images.githubusercontent.com/42428595/56793973-e198cc00-6815-11e9-9959-957f1bed6fac.png ) # # # Related Issues https : //github.com/keras-team/keras/issues/12750 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12751.0
43,2019-05-24 19:54:32,2019-04-26 00:50:45,Use layer.dtype as the default dtype when adding a new weight,# # # Summary Use layer.dtype as the default dtype when adding a new weight and add dtype to network initialization . # # # Related Issues https : //github.com/tensorflow/tensorflow/issues/27705 # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n * ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ) * Does not effect the public API,12740.0
44,2019-05-23 23:59:06,2019-04-23 16:38:01,DOC : do n't reuse names in introductory example,I would try to be as explicit as possible in the first example of the functional API < ! -- Please make sure you 've read and understood our contributing guidelines ; https : //github.com/keras-team/keras/blob/master/CONTRIBUTING.md -- > # # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12721.0
45,2019-08-29 11:56:23,2019-04-22 08:41:53,"No documentation for array_to_img , img_to_array and save_img under preprocessing.image",There 's no documentation for functions mentioned below in keras repo . It 's there under keras pre-processing repo . Find the below functions under ` keras/preprocessing/image.py ` 1 . ` array_to_img ` 2 . ` img_to_array ` 3 . ` save_img ` Thank you !,12711.0
46,2019-04-20 00:14:43,2019-04-15 02:59:44,change plot_model to fully support plotting submodel and fix bugs,"# # # Summary Changed plot_model function in vis_utils.py to fully support plotting submodels and also fixed some bugs . Previous PR [ # 11431 ] ( https : //github.com/keras-team/keras/pull/11431 ) had add ability to visualize only wrapped submodels with plot_model function , but it works wrong sometimes , as shown below later . This PR can not only support plotting wrapped submodels , but also add ability to plot unwrapped submodels . And it does n't get wrong results according to my tests . For example , this model is from [ Video question answering model ] ( https : //keras.io/getting-started/functional-api-guide/ # video-question-answering-model ) in Keras Documentation . ! [ model_new_expand ] ( https : //user-images.githubusercontent.com/42084654/56105079-2c405b80-5f6d-11e9-8d4a-6524fc67fa6e.png ) However , calling the same with previous PR will produce something wrong as below . First , it ca n't plot unwrapped models ; Second , it even got wrong model structure , which is the bug we talked before . ! [ model_old_expand ] ( https : //user-images.githubusercontent.com/42084654/56105095-3a8e7780-5f6d-11e9-955a-7d27661f15ec.png ) # # # Related Issues [ # 5937 ] ( https : //github.com/keras-team/keras/issues/5937 ) # # # Related PRs [ # 11431 ] ( https : //github.com/keras-team/keras/pull/11431 ) # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12675.0
