,closed_at,created_at,issue_comments,issue_desc,issue_id
62,2019-07-02 18:43:48,2019-07-02 18:39:57,show warning for old logger config,"Adds a warning for # 3282 when config for the ` `` flask.app '' ` or ` `` flask '' ` loggers is found and the logger for ` app.name ` * is n't * configured . > UserWarning : 'app.logger ' is named 'example ' for this application , but configuration was found for 'flask.app ' , which no longer has an effect . The logging configuration should be moved to 'example ' . closes # 3283",3284.0
63,2019-07-02 00:42:51,2019-07-01 22:03:32,use app.name as app.logger name,"# 2436 greatly simplified how logging is set up in Flask . Part of that removed the ` LOGGER_NAME ` config and hard-coded ` `` flask.app '' ` . However , # 2866 points out that due to this it is no longer possible to distinguish logs when dispatching multiple apps . This partially reverts the logger name behavior change from 1.0 . There is still no config , but the logger 's name is now the same as ` app.name ` ( basically the value passed to ` Flask ( import_name ) ` ) . The information that 's currently logged does make sense as coming from the user 's project rather than Flask itself , although we may introduce the ` `` flask.app '' ` logger again in the future for logging things truly internal to Flask and not the user 's app . This may require projects to update their logging config to reference their app 's name instead of ` `` flask.app '' ` . Closes # 2866",3282.0
64,2019-07-01 16:38:44,2019-07-01 14:37:26,Make the changelog UTF-8 compatible,Resolves # 3279,3281.0
65,2019-07-01 17:47:33,2019-07-01 14:26:08,Fixes for PEP451 import loaders and pytest 5.x,- pytest 5.x drops python2 compatibility and therefore only implements PEP 451 - pytest 5.x made the repr of ` ExcInfo ` less confusing ( fixed tests depending on the old format ) Resolves # 3275 Resolves # 3277,3278.0
66,2019-06-27 15:04:32,2019-06-27 14:59:51,send_file quotes `` : / '' in UTF-8 filename,"fixes # 3074 Through https : //tools.ietf.org/html/rfc8187 # section-3.2.1 , `` : '' and `` / '' are not part of ` attr-char ` and should be quoted .",3273.0
67,2019-06-26 21:43:37,2019-06-26 21:37:42,do n't clear BadRequestKeyError args,"Fixes # 3249 . Sets ` BadRequestKeyError.show_exception ` to include the exception message in the description , rather than clearing ` args ` to hide it . The attribute was introduced by pallets/werkzeug # 1595 , which will be released as Werkzeug 0.15.5 . Using Werkzeug > = 0.15.0 , < = 0.15.4 will still have the arguments cleared , so users will need to upgrade both libraries to get the fix .",3272.0
68,2019-06-23 22:43:48,2019-06-23 22:40:05,update project metadata,"More updates to files based on common Pallets format ( based on Werkzeug for now ) . Removed old build files , updated links in docs , reformatted changelog .",3270.0
69,2019-06-21 16:07:06,2019-06-21 15:54:22,use dashes for command names,"Use dash to separate command name , and explicitly name the command , to be consistent with Click 7 behavior . closes # 2931 closes # 3075",3269.0
70,2019-06-21 15:34:00,2019-06-19 22:43:12,always pass InternalServerError instance to 500 handler,"Due to multiple PRs over the last 5 years , the error handler behavior has slowly changed with the goal of being more consistent . However , after # 2314 was merged in 1.0.0 , these changes all cascaded together to make some inconsistent behavior finally visible . After * extensive * discussion in # 1281 , # 1291 , and # 1429 , the goal was to make error handlers trigger for exceptions in MRO order , rather than registration order . It formalized the idea that HTTP exception classes and status codes were aliases . Registering a handler for ` 401 ` was the same as ` Unauthorized ` . However , it ( unintentionally ? ) preserved some old behavior where user errors would only be looked up against a ` 500 ` error handler , not a ` InternalServerError ` handler , even though the goal was for these to be aliases . # 2314 ensured a more consistent lookup order between blueprints and app error handlers for codes and exception classes . # 2362 simplified the code even more , and made it more correct for subclass handling . A side effect of these refactors was that it fixed the preserved behavior , so 500 and ` InternalServerError ` handlers were equivalent . All these changes had the goal of making error handler registration and triggering more intuitive , and making maintenance easier . When an unhandled exception is raised , ` handle_exception ` is triggered so that a final , generic internal server error is returned . Previously , the behavior was to pass the unhandled exception to the 500 error handler , rather than the generic ` InternalServerError ` . Now that 500 and ` InternalServerError ` were the same thing and were both considered as handlers for generic error , users who registered a handler for ` InternalServerError ` or the ` HTTPException ` base class were surprised to get other random exceptions passed to the handler , rather than strict subclasses ( # 2778 , # 2841 ) . A fix was proposed in # 2983 which continued to preserve the old behavior by making a handler for ` 500 ` receive any error , while a handler for ` InternalServerError ` only received ` InternalServerError ` . I think this made the code harder to reason about , both for maintainers and for app devs . Instead , I 'm going the opposite direction and ensuring that those handlers only ever receive ` InternalServerError ` instances . For unhandled errors , the exception has a new ` original_exception ` attribute that has the original unhandled error . This will be formalized in Werkzeug 1.0.0 , until then ` getattr ` can be used to check if the attribute is set . The upside of this is that it is safe to assume that all codes and classes are aliases , and will only receive matching classes of errors , which seems to have been the intention of previous discussions , and makes the most sense to me . The downside is that there is no way for this to be 100 % backwards compatible for 500 handlers that were written assuming any exception would be passed to them , and I could n't think of a way to have a useful deprecation warning transition . ` e ` will always look like ` InternalServerError ` , possibly making existing generic error pages less useful . However , with the availability of ` e.original_exception ` , it should be straightforward to get the intended behavior back . Code should n't * fail * in the mean time , only be less specific . I think the benefit of more consistent behavior outweighs the drawback . closes # 2778 closes # 2841 closes # 2983 While fixing this , I noticed that ` finalize_request ` was only called if a 500 error handler was found . If no custom handler was registered , then an unhandled error would skip ` after_request ` functions , saving the session , and sending the ` request_finished ` signal . This is now fixed , so ` finalize_request ` is always called . To clear up related confusion about very generic error handlers such as ` HTTPException ` and ` Exception ` , more docs have been added to the ` errorhandling.rst ` page . ` handle_exception ` has much clearer explanations of what it does too .",3266.0
71,2019-06-12 15:17:26,2019-06-12 14:49:10,fix tests failing with server name warnings,"After pallets/werkzeug # 1577 , mismatched configured and real server names will show a warning in addition to raising 404 . This caused tests that did this deliberately to fail . This patch removes the pytest fixture we were using to fail on warnings , instead using the standard ` -Werror ` option . This speeds up the tests by ~3x .",3261.0
72,2019-06-12 18:07:05,2019-06-12 13:59:17,adds api error handling example to documentation,"Describe what this patch does to fix the issue . This adds documentation to the error handling page . I was having a hard time finding anything on the proper use of abort with the flask error handler . After settling on a good pattern , I added it here . Link to any relevant issues or pull requests . < ! -- Commit checklist : * add tests that fail without the patch * ensure all tests pass with `` pytest `` * add documentation to the relevant docstrings or pages * add `` versionadded `` or `` versionchanged `` directives to relevant docstrings * add a changelog entry if this patch changes code Tests , coverage , and docs will be run automatically when you submit the pull request , but running them yourself can save time . -- >",3260.0
73,2019-06-12 21:10:42,2019-06-07 20:54:42,Added : param to the _get_exc_class_and_code method docstring,Describe what this patch does to fix the issue . Added : param to the _get_exc_class_and_code method docstring Link to any relevant issues or pull requests . This fixes # 3252,3253.0
74,2019-06-12 21:02:57,2019-06-02 17:47:22,Added : param to the Blueprint concstructor docstring,Added the params list to the Blueprint documentation . closes # 3216,3248.0
75,2019-06-01 16:28:30,2019-06-01 16:23:01,fix string concats left over by black,Added the params list to the Blueprint documentation . closes # 3216,3247.0
76,2019-06-01 16:12:50,2019-06-01 15:35:40,apply reorder-python-imports pre-commit config,Added the params list to the Blueprint documentation . closes # 3216,3246.0
77,2019-06-01 15:10:33,2019-06-01 15:01:31,move to src directory,Added the params list to the Blueprint documentation . closes # 3216,3245.0
78,2019-06-01 12:59:02,2019-05-31 19:37:44,Clarify documentation about how url_for uses configuration values ( # 2759 ),This attempts to clarify the documentation as discussed in # 2759 and # 3219 .,3244.0
79,2019-05-31 20:47:33,2019-05-31 19:04:15,Guard against missing request context in logging docs .,Wrapped request context use with ` has_request_context ` in logging docs . Fixes https : //github.com/pallets/flask/issues/2838,3243.0
80,2019-06-01 12:57:07,2019-05-31 18:08:54,`` # 3211 : Do n't require ssl module '',"This addresses # 3211 by guarding the ssl import with an except ImportError , and then raising click.BackParameter ( ) if SSL is not present when -- cert is passed to the CLI . < ! -- Commit checklist : * add tests that fail without the patch * ensure all tests pass with `` pytest `` * add documentation to the relevant docstrings or pages * add `` versionadded `` or `` versionchanged `` directives to relevant docstrings * add a changelog entry if this patch changes code Tests , coverage , and docs will be run automatically when you submit the pull request , but running them yourself can save time . -- >",3242.0
