,commit_id,commit_time,diff,files,summary
153,64f42f211de19b8b80ac15425f863d959e9a23a6,2017-12-20 20:50:22-08:00,Upcoming ======== Features : * Include username into password prompt . ( Thanks : ` Bojan Delić ` _ ) ===== ===== TODO * Use other prompt ( prompt_dsn ) when connecting using -- dsn parameter . ( Thanks : ` Marcin Sztolcman ` _ ) 1.8.2 .. _ ` Bojan Delić ` : https : //github.com/delicb 1.8.2 * Bojan Delić * Use other prompt ( prompt_dsn ) when connecting using -- dsn parameter . ( Thanks : ` Marcin Sztolcman ` _ ),"['AUTHORS', 'changelog.rst']",Merge pull request # 825 from dbcli/j-bennet/more-release-1.8.2
154,460d9a418ecf95e06fe800a37a02a186ba8fc0ae,2017-12-20 15:01:26-08:00,"show_default=False , type=str ) passwd = click.prompt ( 'Password ' , hide_input=True , passwd = click.prompt ( 'Password for % s ' % user , type=str ) passwd = click.prompt ( 'Password for % s ' % user , hide_input=True , hide_input=True , show_default=False , passwd = click.prompt ( 'Password ' , hide_input=True ,",['pgcli/main.py'],Merge pull request # 824 from delicb/feature/username-in-password-prompt
155,8bd7a7a94f4615836de3c431ef5e97da60c77801,2017-12-20 23:58:53+01:00,"show_default=False , type=str ) passwd = click.prompt ( 'Password ' , hide_input=True , passwd = click.prompt ( 'Password for % s ' % user , type=str ) passwd = click.prompt ( 'Password for % s ' % user , hide_input=True , hide_input=True , show_default=False , passwd = click.prompt ( 'Password ' , hide_input=True ,",['pgcli/main.py'],Include username to password prompt . # 823
156,b2e572bf8291c54ea0ced8a6e43444ed6ed2c744,2017-12-16 19:02:45-08:00,.. _ ` Isank ` : https : //github.com/isank if list_databases : * Isank # because option -- list or -l are not supposed to have a db name * Fix the -- list command line option tries to connect to 'personal ' DB ( # 816 ) . ( Thanks : ` Isank ` _ ) database = 'postgres ',"['AUTHORS', 'changelog.rst', 'pgcli/main.py']",Merge pull request # 821 from isank/816
157,a3c0d131d7029e3058b4beec8f02fc60a6efc955,2017-12-16 14:14:58-08:00,"# \t - Current date and time prompt = self.get_prompt ( self.prompt_format ) if ( prompt_format == self.default_prompt and self.prompt_dsn_format = prompt_dsn prompt_format = self.prompt_dsn_format less_chatty , prompt , list_databases , auto_vertical_output ) : prompt = self.get_prompt ( prompt_format ) prompt_format = self.prompt_format single_connection=False , less_chatty=None , prompt=None , .. _ ` Marcin Sztolcman ` : https : //github.com/msztolcman # \i - Postgres PID single_connection=False , less_chatty=None , prompt=None , prompt_dsn=None , less_chatty , prompt , prompt_dsn , list_databases , auto_vertical_output ) : else : pgcli.dsn_alias = dsn self.dsn_alias = None * Marcin Sztolcman # \p - Database port less_chatty=less_chatty , prompt=prompt , prompt_dsn=prompt_dsn , less_chatty=less_chatty , prompt=prompt , # \dsn_alias - name of dsn alias if -D option is used ( empty otherwise ) # should be before replacing \\d len ( prompt ) > self.max_len_prompt ) : if ( self.prompt_format == self.default_prompt and len ( prompt ) > self.max_len_prompt ) : string = string.replace ( '\\dsn_alias ' , self.dsn_alias or `` ) if self.dsn_alias and self.prompt_dsn_format is not None : * Use other prompt ( prompt_dsn ) when connecting using -- dsn parameter . ( Thanks : ` Marcin Sztolcman ` _ )","['AUTHORS', 'changelog.rst', 'pgcli/main.py', 'pgcli/pgclirc']",Merge pull request # 820 from msztolcman/master
158,2c02f56c4123a8a2943ed9f7c868ea235a90f42e,2017-12-16 20:52:10+05:18,if list_databases : # because option -- list or -l are not supposed to have a db name database = 'postgres ',['pgcli/main.py'],Fixed # 816 The -- list command line option tries to connect to 'personal ' DB
159,ee3ea177a8550d43e8dc2020dfb3f86045d3d5a8,2017-12-12 08:05:31+01:00,"'Programming Language : : Python : : 2 ' , * Use temporary dir as config location in tests . ( Thanks : ` Dmitry B ` _ ) ===== 1.8.2 .. _ ` Dmitry B ` : https : //github.com/oxitnik TODO * Use temporary dir as config location in tests","['changelog.rst', 'setup.py']",Merge pull request # 819 from dbcli/j-bennet/release-1.8.2
160,c664738a79f20e2c2919177a667d586e4f802368,2017-12-01 19:37:20-06:00,"assert list ( expanded_results ) == expanded 'cli_helpers > = 0.2.3 , < 1.0.0 ' , 'cli_helpers [ styles ] > = 1.0.1 ' , assert '\n'.join ( expanded_results ) == '\n'.join ( expanded ) assert '\n'.join ( results ) == '\n'.join ( expected ) assert list ( results ) == expected","['setup.py', 'tests/test_main.py']",Merge pull request # 818 from dbcli/j-bennet/bump-cli-helpers
161,f6742261719662d71439abe9b83dc1f103a2337a,2017-10-22 07:59:54+02:00,return cur.fetchone ( ) [ 0 ] result = cur.fetchone ( ) * Fix error in `` unix_socket_directories `` ( # 805 ) . ( Thanks : ` Irina Truong ` _ ) return result [ 0 ] if result else ``,"['changelog.rst', 'pgcli/pgexecute.py']",Merge pull request # 808 from dbcli/j-bennet/bugfix/unix-socket-directories
162,d1866191b8e7c4e4f9279ebff5de2628a7656289,2017-10-11 13:22:48-07:00,databases = self.escaped_names ( databases ) Bug Fixes : * Do NOT quote the database names in the completion menu ( Thanks : ` Amjith Ramanujam ` _ ),"['changelog.rst', 'pgcli/pgcompleter.py']",Merge pull request # 800 from dbcli/amjith/fix_database_case
163,7c720a07652d705376af6bf4fcfe6a65e0df3ddc,2017-10-06 12:51:45-07:00,"low_count_cursor = Mock ( ) return default_pgcli_obj.row_limit elif platform.system ( ) == 'Windows ' : 'XDG_CONFIG_HOME ' : os.environ.get ( 'XDG_CONFIG_HOME ' , None ) , over_limit_cursor.configure_mock ( rowcount=LIMIT + 10 ) * Use temporary dir as config location in tests import shutil return over_default_cursor # use temporary directory for config home so user config will not be used over_limit_cursor = Mock ( ) os.environ [ 'XDG_CONFIG_HOME ' ] = context.env_config_home * Dmitry B def low_count ( ) : def test_default_row_limit ( ) : def test_set_row_limit ( over_default , over_limit , LIMIT ) : return DEFAULT + 1000 def test_no_limit ( ) : os.environ [ 'XDG_CONFIG_HOME ' ] = str ( tmpdir_factory.mktemp ( 'data ' ) ) return ' % s/pgcli/ ' % expanduser ( os.environ [ 'XDG_CONFIG_HOME ' ] ) over_default_cursor.configure_mock ( # this function runs on start of test session . if platform.system ( ) == 'Windows ' : return low_count_cursor # after test collection so it has config loaded from temp directory import tempfile # We need this fixtures beacause we need PGCli object to be created DEFAULT = PGCli ( ) .row_limit elif 'XDG_CONFIG_HOME ' in os.environ : def test_set_row_limit ( ) : return ' % s/pgcli/ ' % expanduser ( os.environ [ 'XDG_CONFIG_HOME ' ] ) return over_limit_cursor def temp_config ( tmpdir_factory ) : low_count.configure_mock ( rowcount=1 ) rowcount=DEFAULT + 10 low_count_cursor.configure_mock ( rowcount=1 ) over_default_cursor = Mock ( ) import pytest if 'XDG_CONFIG_HOME ' in os.environ : def over_limit ( LIMIT ) : def LIMIT ( DEFAULT ) : context.env_config_home = tempfile.mkdtemp ( prefix='pgcli_home_ ' ) LIMIT = DEFAULT + 1000 # Remove temp config direcotry shutil.rmtree ( context.env_config_home ) over_default.configure_mock ( rowcount=DEFAULT + 10 ) def test_row_limit_on_non_select ( ) : def test_default_row_limit ( low_count , over_default ) : def test_no_limit ( over_limit ) : over_limit.configure_mock ( rowcount=LIMIT + 10 ) def default_pgcli_obj ( ) : low_count = Mock ( ) ) def test_row_limit_on_non_select ( over_default ) : over_default = Mock ( ) # use temporary directory as config home over_limit = Mock ( ) return PGCli ( ) def over_default ( DEFAULT ) : import os def DEFAULT ( default_pgcli_obj ) :","['AUTHORS', 'changelog.rst', 'pgcli/config.py', 'tests/conftest.py', 'tests/features/environment.py', 'tests/test_rowlimit.py']",Merge pull request # 796 from oxitnik/feature_use_temp_config_for_tests
164,5435b4671577621a3696c5ddd8182779126ccad7,2017-10-06 12:25:20-07:00,@ when ( u'we notee output ' ) # we want the latest possible version of pep8radius pip install -r requirements-dev.txt pep8radius * Fix errors in the `` tee `` test ( # 795 and # 797 ) . ( Thanks : ` Irina Truong ` _ ) docutils > =0.13.1 git+https : //github.com/hayd/pep8radius.git pip install . TODO context.cli.sendline ( 'notee ' ) install : pip install git+https : //github.com/hayd/pep8radius.git Internal changes : and we stop teeing output install : context.cli.sendline ( '\o ' ) context.cli.sendcontrol ( ' u ' ) codecov > =1.5.1 and we notee output pip install . docutils pytest mock codecov==1.5.1 behave pexpect==3.3,"['.travis.yml', 'changelog.rst', 'requirements-dev.txt', 'tests/features/environment.py', 'tests/features/iocommands.feature', 'tests/features/steps/iocommands.py']",Merge pull request # 798 from dbcli/j-bennet/bugfix/tee-test
165,22223f87486b8f790165c05d816023f83f7c3456,2017-09-19 12:21:13-07:00,1.8.1 ===== * Require cli_helpers 0.2.3 ( fix # 791 ) . ( Thanks : ` Dick Marinus ` _ ) * Require cli_helpers 0.2.3 ( fix # 513 ) . ( Thanks : ` Dick Marinus ` _ ) TODO,['changelog.rst'],Merge pull request # 793 from dbcli/j-bennet/pre-release-1.8.1
166,64f056c61f512c81b71a8b18a23d7907d9b02549,2017-09-15 14:46:13-07:00,Internal changes : * Remove shebang and git execute permission from pgcli/main.py . ( Thanks : ` Dick Marinus ` _ ) TBD # ! /usr/bin/env python,"['changelog.rst', 'pgcli/main.py']",Merge pull request # 790 from dbcli/feature/removeshebang
167,3bab2e5cae22390a85af0963b68ffa70d7b2f187,2017-09-14 13:00:09-07:00,TBD ===== 1.8.0,['changelog.rst'],Merge pull request # 788 from dbcli/j-bennet/pre-release-1.8.0
168,e733b0ea914a6744f7ffd96569b75437244aa4de,2017-09-05 14:12:41-07:00,"? column ? | 27\r single_connection=False , less_chatty=None , prompt=None , ? column ? | 31\r Scenario : auto_vertical on with small query ? column ? | 14\r def run_cli ( context ) : run_args = run_args or [ ] def step_execute_large_query ( context ) : self.auto_expand = c [ 'main ' ] .as_bool ( 'auto_expand ' ) ? column ? | 7\r less_chatty=less_chatty , prompt=prompt ) ? column ? | 3\r ? column ? | 40\r ? column ? | 5\r ? column ? | 19\r cmd_parts = [ cli_cmd ] + run_args ? column ? | 20\r ? column ? | 43\r SELECT 1\r ? column ? | 15\r and we execute a large query ? column ? | 35\r ? column ? | 44\r wrappers.run_cli ( context , run_args=arg.split ( '= ' ) ) 'auto_expand ' ) ? column ? | 21\r ? column ? | 10\r # - * - coding : utf-8 then we see small results in horizontal format ? column ? | 45\r def step_see_large_results ( context ) : [ RECORD 1 ] -- -- -- -- -- -- -- -- -- -- -- -- -\r `` `` '' ) , timeout=5 ) ? column ? | 38\r single_connection=False , less_chatty=None , prompt=None ) : def step_run_cli_with_arg ( context , arg ) : ? column ? | 23\r less_chatty , prompt , list_databases ) : ? column ? | 1\r ? column ? | 16\r | 1 |\r When we run dbcli with -- auto-vertical-output auto_vertical_output=False ) : ? column ? | 48\r self.auto_expand = auto_vertical_output or c [ 'main ' ] .as_bool ( ? column ? | 26\r then we see large results in vertical format ? column ? | 13\r ? column ? | 6\r 'select { } '.format ( ' , '.join ( [ str ( n ) for n in range ( 1 , 50 ) ] ) ) ) ? column ? | 47\r less_chatty=less_chatty , prompt=prompt , ? column ? | 49\r ? column ? | 4\r def step_execute_small_query ( context ) : ? column ? | 33\r ? column ? | 29\r from behave import then , when ? column ? | 12\r ? column ? | 25\r * Port auto_vertical feature test from mycli to pgcli . ( Thanks : ` Dick Marinus ` _ ) ? column ? | 24\r and we execute a small query ? column ? | 17\r def step_see_small_results ( context ) : ? column ? | 42\r Scenario : auto_vertical on with large query ? column ? | 9\r ? column ? | 37\r help='Automatically switch to vertical output mode if the result is wider than the terminal width . ' ) ? column ? | 28\r cmd = ' '.join ( cmd_parts ) | ? column ? |\r from __future__ import unicode_literals ? column ? | 36\r def run_cli ( context , run_args=None ) : ? column ? | 32\r ? column ? | 11\r ? column ? | 30\r wrappers.expect_pager ( context , dedent ( `` '' '' \ ? column ? | 2\r ? column ? | 8\r ? column ? | 18\r on , off context.cli = pexpect.spawnu ( cmd , cwd=context.package_root ) context.cli.sendline ( context.cli = pexpect.spawnu ( cli_cmd , cwd=context.package_root ) ? column ? | 22\r from textwrap import dedent | -- -- -- -- -- -- |\r \r ? column ? | 46\r ? column ? | 34\r Feature : auto_vertical mode : ? column ? | 39\r ? column ? | 41\r auto_vertical_output=auto_vertical_output ) context.cli.sendline ( 'select 1 ' ) import wrappers less_chatty , prompt , list_databases , auto_vertical_output ) :","['changelog.rst', 'pgcli/main.py', 'tests/features/auto_vertical.feature', 'tests/features/steps/auto_vertical.py', 'tests/features/steps/wrappers.py']",Merge pull request # 782 from dbcli/feature/auto_vertical
169,8c8b6816ca9bea1d4611e23ad73a22018605371a,2017-08-28 10:02:16-07:00,"rows = list ( cur ) column_types.append ( text_type ) else : d [ 1 ] in psycopg2.extensions.LONGINTEGER.values : rows , headers , format_name='vertical ' , * * output_kwargs ) cur , headers , format_name='vertical ' , column_types=None , * * output_kwargs ) column_types.append ( float ) if hasattr ( cur , 'description ' ) : import psycopg2 column_types = None if d [ 1 ] in psycopg2.extensions.DECIMAL.values or \ if d [ 1 ] == psycopg2.extensions.INTEGER.values or \ cur = list ( cur ) * Use less memory when formatting results for display ( Thanks : ` Dick Marinus ` _ ) . column_types.append ( int ) d [ 1 ] in psycopg2.extensions.FLOAT.values : for d in cur.description : column_types = [ ] formatted = formatter.format_output ( cur , headers , * * output_kwargs ) if max_width : formatted = formatter.format_output ( rows , headers , * * output_kwargs ) formatted = list ( formatted ) if max_width is not None :","['changelog.rst', 'pgcli/main.py']",Merge pull request # 777 from dbcli/feature/use_cursor
170,2fe9fe801f6e7cf4f64e6315af10eb7407766f24,2017-08-20 17:56:05-07:00,"from UserDict import DictMixin def __delitem__ ( self , key ) : # subject to the following conditions : return not self == other def clear ( self ) : # OTHER DEALINGS IN THE SOFTWARE . curr = end [ 1 ] class OrderedDict ( dict , DictMixin ) : if isinstance ( other , OrderedDict ) : curr = curr [ 2 ] # FROM , OUT OF OR IN CONNECTION WITH THE SOFTWARE OR THE USE OR self.__map , self.__end = tmp if p ! = q : return list ( self ) d [ key ] = value def __eq__ ( self , other ) : # NONINFRINGEMENT . IN NO EVENT SHALL THE AUTHORS OR COPYRIGHT except AttributeError : # Permission is hereby granted , free of charge , to any person # EXPRESS OR IMPLIED , INCLUDING BUT NOT LIMITED TO THE WARRANTIES if last : # included in all copies or substantial portions of the Software . def __repr__ ( self ) : from .packages.ordereddict import OrderedDict if not self : from collections import namedtuple , defaultdict setdefault = DictMixin.setdefault raise KeyError ( 'dictionary is empty ' ) end = self.__end from collections import OrderedDict return d def popitem ( self , last=True ) : return self.__class__ ( self ) self.__end if key not in self : dict.__delitem__ ( self , key ) prev [ 2 ] = next curr = curr [ 1 ] tmp = self.__map , self.__end return ' % s ( % r ) ' % ( self.__class__.__name__ , self.items ( ) ) next [ 1 ] = prev yield curr [ 0 ] def __setitem__ ( self , key , value ) : # including without limitation the rights to use , copy , modify , merge , return key , value update = DictMixin.update self.update ( * args , * * kwds ) items = DictMixin.items @ classmethod for key in iterable : # WHETHER IN AN ACTION OF CONTRACT , TORT OR OTHERWISE , ARISING self.__end = end = [ ] def __init__ ( self , * args , * * kwds ) : return ( self.__class__ , ( items , ) , inst_dict ) if len ( self ) ! = len ( other ) : # ( the `` Software '' ) , to deal in the Software without restriction , key = reversed ( self ) .next ( ) return False def keys ( self ) : curr [ 2 ] = end [ 1 ] = self.__map [ key ] = [ key , curr , end ] else : .. _ ` Andrew Speed ` : https : //github.com/AndrewSpeed * Remove import workaround for OrderedDict , required for python < 2.7 . ( Thanks : ` Andrew Speed ` _ ) # Copyright ( c ) 2009 Raymond Hettinger def __reduce__ ( self ) : raise TypeError ( 'expected at most 1 arguments , got % d ' % len ( args ) ) from collections import namedtuple , defaultdict , OrderedDict return ' % s ( ) ' % ( self.__class__.__name__ , ) while curr is not end : # THE SOFTWARE IS PROVIDED `` AS IS '' , WITHOUT WARRANTY OF ANY KIND , # The above copyright notice and this permission notice shall be del self.__map , self.__end except ImportError : for p , q in zip ( self.items ( ) , other.items ( ) ) : return dict.__eq__ ( self , other ) curr = end [ 2 ] end = self.__end # OF MERCHANTABILITY , FITNESS FOR A PARTICULAR PURPOSE AND # obtaining a copy of this software and associated documentation files return False def __reversed__ ( self ) : self.__map = { } # key -- > [ key , prev , next ] key = iter ( self ) .next ( ) def copy ( self ) : def __ne__ ( self , other ) : d = cls ( ) try : def fromkeys ( cls , iterable , value=None ) : items = [ [ k , self [ k ] ] for k in self ] # and to permit persons to whom the Software is furnished to do so , # return self.__class__ , ( items , ) values = DictMixin.values return True value = self.pop ( key ) # HOLDERS BE LIABLE FOR ANY CLAIM , DAMAGES OR OTHER LIABILITY , pop = DictMixin.pop try : key , prev , next = self.__map.pop ( key ) if len ( args ) > 1 : def __iter__ ( self ) : iterkeys = DictMixin.iterkeys dict.__setitem__ ( self , key , value ) if inst_dict : curr = end [ 1 ] iteritems = DictMixin.iteritems inst_dict = vars ( self ) .copy ( ) self.clear ( ) itervalues = DictMixin.itervalues # publish , distribute , sublicense , and/or sell copies of the Software , dict.clear ( self ) * Andrew Speed from collections import OrderedDict end += [ None , end , end ] # sentinel node for doubly linked list","['AUTHORS', 'changelog.rst', 'pgcli/completion_refresher.py', 'pgcli/packages/ordereddict.py', 'pgcli/pgcompleter.py']",Merge pull request # 785 from AndrewSpeed/remove-ordereddict-package
