,closed_at,created_at,issue_comments,issue_desc,issue_id
61,2019-03-05 00:53:44,2019-03-18 16:47:12,Fix for https : //github.com/dbcli/pgcli/issues/1014 .,# # Description Fixes https : //github.com/dbcli/pgcli/issues/1014 . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,1017.0
62,2019-03-05 00:10:19,2019-03-16 20:44:41,Fix crash in get_server_version when using -- single-connection .,# # Description Fixes the exception : # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,1016.0
63,2019-02-14 16:42:05,2019-02-24 00:37:27,Add reconnect automatically enhancement,# # Description Adding the enhancement requested in # 989 to automatically reconnect to the database when the server closes the connection . I could n't figure out how to add testing for this since I could n't find a way to force a disconnect to trigger the auto reconnection . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,1009.0
64,2019-02-11 09:14:03,2019-02-13 00:18:33,keybinding for dismissing autocompletelist,"# # Description i added the esc key in ` pgcli/key_bindings.py ` to dismiss the autocomplete . The main reason for this , that it sometimes tends to get in the way of the source , especially if you have multiline selects pasted into pgcli . since im not that profound into python and its libs you could maybe improve the current solution . thank you for maintaining this greate piece of software ! # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",1007.0
65,2019-02-08 10:57:20,2019-02-08 20:25:03,fix unhashable formatted text,# # Description fix unhashable formatted text # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,1006.0
66,2019-01-22 18:21:10,2019-01-22 18:46:31,Missed logfile for earlier clean up and add behave logging changes,# # Description Missed logfile for earlier clean up and add behave logging changes . Thanks for finding this @ saper ! # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,1001.0
67,2019-01-17 15:25:44,2019-01-22 00:00:26,Determine hstore OID from the system view,Avoid error message on the server side if hstore extension is not installed in the current database . Issue : https : //github.com/dbcli/pgcli/issues/991,992.0
68,2019-01-03 00:30:43,2019-01-03 00:31:06,Changelog update for bugfix release .,# # Description Releasing 2.0.2,984.0
69,2018-12-27 18:40:53,2018-12-28 01:36:59,Wrap pgcli completer into ThreadedCompleter .,"# # Description Fix for the lag problem in v2 , part 1 ( https : //github.com/dbcli/pgcli/issues/979 ) . # # Checklist ~- [ ] I 've added this contribution to the ` changelog.rst ` .~ - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",983.0
70,2018-12-27 18:40:06,2019-01-03 00:16:00,Remove some functions completions,# # Description Fix for the lag problem in v2 ( https : //github.com/dbcli/pgcli/issues/979 ) . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,982.0
71,2018-12-05 09:22:46,2019-01-03 22:27:47,Support multihost connection string,# # Description Hi there . I 've found out that pgcli does n't support postgres multihost connection string ( [ pg docs ] ( https : //www.postgresql.org/docs/current/libpq-connect.html # id-1.7.3.8.3.6 ) ) : I 've found out that ` urlparse ` used for connection URI parsing does n't support multiple hosts . I think that it would be convenient to switch to [ ` parse_dsn ` ] ( http : //initd.org/psycopg/docs/extensions.html # psycopg2.extensions.parse_dsn ) URI parsing function that comes with psycopg2 as pgcli already uses it as pg driver . I also provided extra test for multihost connection string . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,978.0
72,2018-12-02 02:27:37,2018-12-07 18:39:08,Time execution separately .,"# # Description This adds a separate timing for query execution . It is useful to see how long things take on database side , and how long on pgcli side ( formatting etc. ) . I am slightly worried that seeing this may make some people unhappy , but on the other hand , it can help us make pgcli better . # # Checklist - [ ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",977.0
73,2018-11-30 21:23:42,2018-11-30 23:21:13,allow passing -u flag ( lowercase ) to specify username,"# # Description closes # 776 allows users to specify a username by passing a lowercase ' u ' , as in ` pgcli -u username ` # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",975.0
74,2018-11-27 06:46:11,2018-11-27 15:49:55,Fix special commands,# # Description Added tests for special command completion . Requires the latest changes from pgspecial master . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,973.0
75,2018-11-19 04:15:12,2018-11-19 04:16:30,going to release .,"# # Description Bugfix release coming up , updating changelog .",972.0
76,2018-11-19 03:42:23,2018-11-19 04:11:16,Fix the StopIteration issue in Python 3.7,# # Description Fixes # 902 # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,971.0
77,2018-11-17 19:35:05,2018-11-18 03:41:35,Enable suspend using C-Z .,# # Description In the new version of prompt-toolkit C-Z was not suspending the app . It is now fixed . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,970.0
78,2018-10-31 17:47:00,2018-11-17 19:26:06,Bugfix for # 938 : load named queries from provided config file,"# # Description Load the named queries in a place , where the config from the user is given .",962.0
79,2018-10-30 22:22:36,2018-11-17 19:15:14,Refactor dbname and username options/arguments to match ` psql ` -behaviour,# # Description I tried to implement the behaviour of the options/arguments ` dbname ` and ` username ` to behave exactly as in ` psql ` with the same precedences . This should fix # 950 Here is a table with the details which I double checked in ` pgcli ` and ` psql ` with my changes : | command | username | database | | -- - | -- - | -- - | | ` PGDATABASE=foo PGUSER=foo pgcli ` | foo | foo | | ` PGDATABASE=foo PGUSER=foo pgcli bar ` | bar | foo | | ` PGDATABASE=foo PGUSER=foo pgcli bar bar ` | bar | bar | | ` PGDATABASE=foo PGUSER=foo pgcli bar bar -d abc ` | bar | abc | | ` PGDATABASE=foo PGUSER=foo pgcli bar bar -U abc ` | abc | bar | | ` PGDATABASE=foo PGUSER=foo pgcli bar bar -U abc -d abc ` | abc | abc | | ` PGDATABASE=foo PGUSER=foo pgcli bar -U abc ` | abc | bar | | ` PGDATABASE=foo PGUSER=foo pgcli bar -d abc ` | bar | abc | | ` PGDATABASE=foo PGUSER=foo pgcli -d abc ` | foo | abc | | ` PGDATABASE=foo PGUSER=foo pgcli -U abc ` | abc | foo | | ` PGDATABASE=foo PGUSER=foo pgcli -U abc -d abc ` | abc | abc | I think this would be a good case to make some unittests for these . But I am not sure how and where . I did not see a unittest for the behaviour of the options/arguments parsing . Are there any specific tests for these ?,961.0
80,2018-10-30 14:34:31,2018-10-30 14:41:39,Missed changelog update .,Missed changelog update in https : //github.com/dbcli/pgcli/pull/959,960.0
81,2018-10-14 09:30:44,2018-10-14 20:53:20,Clean up and add behave logging,# # Description Clean up and add behave logging # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,956.0
82,2018-10-02 04:31:36,2018-10-03 00:10:44,Fix for pgcli -- list .,# # Description Fix for https : //github.com/dbcli/pgcli/issues/951 . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,952.0
83,2018-09-28 21:26:41,2018-09-28 22:57:46,Changelog update to release 2.0.0 .,Changelog update to release 2.0.0 . The only change is updating to prompt-toolkit 2.0 .,948.0
84,2018-09-26 22:58:46,2018-11-13 22:01:48,Contrib guide improv,# # Description clarified a few things in the development docs and added a section to troubleshoot running the tests # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,946.0
85,2018-09-24 23:24:08,2018-09-24 23:24:15,Changelog update to release 1.11.0 .,Changelog update .,944.0
86,2018-09-22 22:20:34,2018-09-22 22:42:45,Revert abs imports in tests .,"This reverts ` absolute_imports ` change in tests , because that came with a drawback : ` tests ` having to be a package , being installed into and polluting ` site-packages ` . Should we perhaps have ` tests ` inside ` pgcli ` package ? Challenge for another day .",942.0
87,2018-09-22 04:04:29,2018-09-22 04:38:41,Attempt to fix failing tests,Fixing tests that failed in https : //github.com/dbcli/pgcli/pull/871 .,941.0
88,2018-09-16 11:36:01,,Named queries not loaded from or saved to config file,Pgcli 1.10.3 running on Windows 10 with Python 3.7.0 When using a non-default config file ( ` -- pgclirc ` ) named queries are neither loaded from nor saved to the config files . Instead they are loaded from and saved to the default config file . The same issue happens with mssql-cli ( https : //github.com/dbcli/mssql-cli/issues/222 ) .,938.0
89,2018-07-28 00:33:08,2018-09-28 21:18:41,Cherry-picked prompt-toolkit 2.0 changes .,"Changes for prompt-toolkit 2.0 , based on current master . Cherry-picked from https : //github.com/dbcli/pgcli/pull/826 . @ jonathanslenders I cherry-picked because I have no permissions to rebase your branch , but we can merge either PR , provided it 's in line with current ` pgcli ` master . * * Problems noticed so far * * : * ~styles are not applied~ fixed * cli takes longer to start . I had to increase `` show help '' integration test timeout . * ~cli wo n't run under 2.7~ fixed , it was unicode literals * ~ ` iocommands ` integration test fail on editor command~ fixed * ~ ` named_queries ` integration test fail~ fixed Named query integration test failed because of this warning printed under ` pexpect ` ( which is not a real terminal ) : https : //github.com/jonathanslenders/python-prompt-toolkit/blob/b8d09e971e5fbad76d3c5bda4b47063e4c0644b8/prompt_toolkit/application/application.py # L706 @ jonathanslenders Is there a way to suppress this kind of error output for tests ? perhaps is you use ` warnings ` vs writing to stdout ?",930.0
90,2018-07-27 19:03:49,2018-07-27 19:04:19,Let 's release more bugfixes .,Changelog update for the next bugfix release .,929.0
91,2018-07-27 16:29:55,2019-03-16 21:07:40,Tab press on an empty line increases the indentation instead of triggering the auto-complete pop-up,"# # Problem Writing complicated queries on multiple lines can be quite frustrating because the ` Tab ` key _always_ triggers the auto-complete pop-up , instead of increasing the indentation when on empty lines . This seems to be undesired behaviour as at these cases one would rarely want a general auto-completion window open . Far more useful would be to increase the indentation without resorting to the vi mode or using an external editor . # # Solution This MR changes the ` Tab ` mapping behaviour , so that if it 's pressed on an empty line ( with or without whitespace ) , it simply inserts a ` \t ` character . The auto-completion behaviour is triggered in all the other cases . Furthermore , since some users would prefer spaces instead of ` \t ` characters ( for copy-pasting queries for example ) , an ` expand_tab ` option has been introduced : it it 's enabled , 4 spaces are inserted instead . # # Checklist - [ x ] I 've added this contribution to the ` changelog.rst ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",928.0
